ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_POR_1,18,1_LIV_1,1,17,16
1_POR_1,18,1_BED_1,2,17,2
1_POR_2,18,1_FOY_1,0,18,11
1_CLO_1,11,1_DRE_1,5,3,8
1_BAT_1,4,1_DRE_3,5,0,10
1_BAT_1,4,1_BED_1,2,0,2
1_BED_1,2,1_BAT_1,4,2,0
1_BED_1,2,1_HAL_2,8,2,13
1_BED_1,2,1_POR_1,18,2,17
1_HAL_1,8,1_LIV_1,1,12,16
1_HAL_1,8,1_DRE_2,5,12,9
1_HAL_1,8,1_CLO_4,11,12,6
1_HAL_1,8,1_DRE_1,5,12,8
1_HAL_1,8,1_BAT_2,4,12,1
1_CLO_2,11,1_DRE_2,5,4,9
1_CLO_3,11,1_HAL_2,8,5,13
1_DRE_1,5,1_CLO_1,11,8,3
1_DRE_1,5,1_HAL_1,8,8,12
1_LIV_1,1,1_HAL_1,8,16,12
1_LIV_1,1,1_HAL_2,8,16,13
1_LIV_1,1,1_FOY_1,0,16,11
1_LIV_1,1,1_HAL_2,8,16,13
1_LIV_1,1,1_KIT_1,3,16,14
1_LIV_1,1,1_STA_1,7,16,19
1_LIV_1,1,1_POR_1,18,16,17
1_STA_1,7,1_LIV_1,1,19,16
1_DRE_2,5,1_CLO_2,11,9,4
1_DRE_2,5,1_HAL_1,8,9,12
1_HAL_2,8,1_LIV_1,1,13,16
1_HAL_2,8,1_CLO_3,11,13,5
1_HAL_2,8,1_LIV_1,1,13,16
1_HAL_2,8,1_LAU_1,10,13,15
1_HAL_2,8,1_BED_1,2,13,2
1_FOY_1,0,1_LIV_1,1,11,16
1_FOY_1,0,1_CLO_5,11,11,7
1_FOY_1,0,1_POR_2,18,11,18
1_DRE_3,5,1_BAT_1,4,10,0
1_CLO_4,11,1_HAL_1,8,6,12
1_KIT_1,3,1_LIV_1,1,14,16
1_LAU_1,10,1_HAL_2,8,15,13
1_BAT_2,4,1_HAL_1,8,1,12
1_CLO_5,11,1_FOY_1,0,7,11
